编号,船名,国籍,稀有度,舰种,舰级,耐久,火力,护甲,鱼雷,防空,对潜,索敌,闪避,命中,幸运,航速,搭载,射程,船型,装备槽,装备,消耗油,消耗弹,维修油,维修钢,维修时间,分解资源(油弹钢铝),强化经验(火雷甲空)
097,果敢,苏联,4,驱逐,7型17号舰,18,12 | 32,8 | 23,12 | 62,20 | 50,24 | 57,5 | 16,39 | 83,31 | 88,25,39,0,短,小型,2,S国单装130毫米炮|四联533毫米鱼雷,10,15,0.48,0.9,0.5,4|8|6|0,0|12|8|0
098,沃克兰,法国,1,驱逐,沃克兰级1号舰,20,12 | 32,5 | 20,22 | 72,10 | 40,30 | 63,6 | 17,40 | 84,30 | 87,10,40,0,短,小型,2,F国单装138毫米炮|三联533毫米鱼雷,10,20,0.48,0.9,0.5,2|4|3|0,0|22|5|0
099,空想,法国,5,驱逐,空想级1号舰,22,12 | 32,7 | 22,25 | 75,15 | 45,40 | 73,8 | 19,50 | 94,32 | 89,10,42,0,短,小型,2,F国单装138毫米炮|改良型动力系统,20,25,0.64,1.2,0.5,4|8|6|0,0|25|7|0
100,狮,英国,6,战列,狮级1号舰,81,85 | 110,80 | 105,0 | 0,55 | 85,0 | 0,15 | 42,28 | 50,41 | 97,10,28.25,2|2|2|2,长,大型,4,E国MK.III型三联16英寸炮|附加装甲(大型),125,175,4.8,9,1,50|60|60|0,91|0|80|47
101,长门,日本,4,战列,长门型1番舰,76,80 | 100,70 | 90,0 | 0,28 | 58,0 | 0,17 | 44,25 | 47,39 | 95,21,25,3|3|3|3,长,大型,4,J国41厘米连装炮|91式穿甲弹,95,130,3.2,6,1,50|60|60|0,80|0|70|14
102,陆奥,日本,4,战列,长门型2番舰,76,80 | 100,70 | 90,0 | 0,28 | 58,0 | 0,17 | 44,25 | 47,39 | 95,5,25,3|3|3|3,长,大型,4,J国41厘米连装炮|三式弹,95,130,3.2,6,1,50|60|60|0,80|0|70|14
103,皇家橡树,英国,3,战列,R级4号舰,68,68 | 88,66 | 86,0 | 0,30 | 60,0 | 0,10 | 37,15 | 37,38 | 94,5,21,0,长,大型,4,E国双联15英寸炮,80,125,2.5,5.1,1,50|60|60|0,73|0|66|15
104,厌战,英国,4,战列,伊丽莎白女王级2号舰,69,69 | 89,67 | 87,0 | 0,45 | 75,0 | 0,12 | 39,18 | 40,39 | 95,33,24.5,3|3|3|3,长,大型,4,E国双联15英寸炮|E国八联40毫米砰砰炮|标准型火控雷达,80,125,2.5,5.1,1,50|60|60|0,74|0|67|32
105,前卫,英国,5,战列,前卫级1号舰,85,70 | 90,76 | 96,0 | 0,75 | 105,0 | 0,18 | 45,27 | 49,40 | 96,15,30,0,长,大型,4,E国双联15英寸炮|E国博福斯40毫米防空机炮(六联)|E国274型雷达,90,140,4.2,8,1,50|60|60|0,75|0|76|77
106,田纳西,美国,3,战列,田纳西级1号舰,70,74 | 94,70 | 90,0 | 0,33 | 63,0 | 0,12 | 39,15 | 37,38 | 94,28,21,3|3|3|3,长,大型,4,U国三联14英寸炮,85,120,2.5,5.1,0.8,50|60|60|0,74|0|70|22
107,加利福尼亚,美国,3,战列,田纳西级2号舰,70,74 | 94,70 | 90,0 | 0,35 | 65,0 | 0,12 | 39,15 | 37,38 | 94,20,21,3|3|3|3,长,大型,4,U国三联14英寸炮|标准型对空雷达,85,120,2.5,5.1,0.8,50|60|60|0,74|0|70|23
108,科罗拉多,美国,4,战列,科罗拉多级1号舰,77,80 | 100,71 | 91,0 | 0,35 | 65,0 | 0,12 | 39,16 | 38,39 | 95,22,21,4|4|4|4,长,大型,4,U国双联16英寸炮,95,140,3.2,6,0.8,50|60|60|0,80|0|71|23
109,马里兰,美国,4,战列,科罗拉多级2号舰,77,80 | 100,71 | 91,0 | 0,35 | 65,0 | 0,12 | 39,16 | 38,39 | 95,24,21,4|4|4|4,长,大型,4,U国双联16英寸炮,95,140,3.2,6,0.8,50|60|60|0,80|0|71|23
110,西弗吉尼亚,美国,4,战列,科罗拉多级3号舰,77,80 | 100,71 | 91,0 | 0,35 | 65,0 | 0,20 | 47,16 | 38,39 | 95,26,21,4|4|4|4,长,大型,4,U国双联16英寸炮,95,140,3.2,6,0.8,50|60|60|0,80|0|71|23
111,华盛顿,美国,5,战列,北卡罗来纳级2号舰,74,88 | 108,72 | 92,0 | 0,60 | 90,0 | 0,18 | 45,25 | 58,40 | 96,30,28,3|3|3|3,长,大型,4,U国三联16英寸炮(MK6)|先进型火控雷达,95,140,4.2,8,0.8,50|60|60|0,88|0|72|60
112,维内托,意大利,5,战列,维内托级1号舰,75,81 | 101,78 | 98,0 | 0,32 | 62,0 | 0,14 | 41,28 | 50,40 | 96,17,31,3|3|3|3,长,大型,4,I国三联381毫米炮|普列塞水下防护系统|意式餐具套装,90,130,4.2,8,1.1,50|60|60|0,81|0|78|16
113,黎塞留,法国,5,战列,黎塞留级1号舰,78,76 | 96,82 | 102,0 | 0,30 | 60,0 | 0,13 | 40,29 | 51,40 | 96,23,32,3|3|3|3,长,大型,4,F国四联380毫米炮|F国四联380毫米炮(炸膛),90,130,4.2,8,1,50|60|60|0,76|0|82|15
114,沙恩霍斯特,德国,4,战巡,沙恩霍斯特级1号舰,72,56 | 81,70 | 85,0 | 0,25 | 55,0 | 0,15 | 42,30 | 63,39 | 95,16,31.5,3|3|3|3,长,大型,4,G国三联283毫米炮,70,110,2.88,6,0.75,40|50|40|0,56|0|74|13
115,格奈森瑙,德国,4,战巡,沙恩霍斯特级2号舰,72,56 | 81,70 | 85,0 | 0,25 | 55,0 | 0,15 | 42,30 | 63,39 | 95,10,31.5,3|3|3|3,长,大型,4,G国三联283毫米炮,70,110,2.88,6,0.75,40|50|40|0,56|0|74|13
117,大凤,日本,5,装母,大凤型1号舰,67,0 | 40,50 | 85,0 | 0,40 | 70,0 | 0,45 | 72,35 | 57,32 | 85,5,33,18|24|12|6,短,大型,4,零战62型|彗星|天山,70,65,2.88,5.4,1,20|20|40|10,0|0|25|44
118,齐柏林伯爵,德国,4,航母,齐柏林伯爵级1号舰,52,0 | 35,33 | 58,0 | 0,36 | 66,0 | 0,38 | 65,32 | 54,36 | 95,6,35,12|15|15|6,短,大型,4,BF109T|Ju-87C斯图卡|改良型动力系统,50,55,2.08,4.3,1,30|40|60|40,0|0|20|36
119,皇家方舟,英国,5,航母,皇家方舟级1号舰,48,0 | 40,36 | 61,0 | 0,47 | 77,0 | 0,40 | 67,29 | 51,37 | 96,15,31,18|18|24|12,短,大型,4,剑鱼|海燕,50,60,2.08,3.9,1,30|40|60|40,3|0|18|58
120,约克城,美国,4,航母,约克城级1号舰,50,0 | 40,30 | 55,0 | 0,38 | 68,0 | 0,38 | 65,30 | 52,36 | 95,12,32.5,21|21|23|10,短,大型,4,F2A水牛|SBD-3无畏|TBD蹂躏者,55,60,2.08,3.9,0.8,30|40|60|40,0|0|15|45
121,企业,美国,5,航母,约克城级2号舰,50,0 | 45,30 | 55,0 | 0,40 | 70,0 | 0,40 | 73,30 | 52,37 | 96,55,32.5,21|21|23|10,短,大型,4,SBD-3无畏|TBD蹂躏者|F2A水牛|TBD蹂躏者,55,60,2.08,3.9,0.8,30|40|60|40,0|0|15|49
122,龙骧,日本,4,轻母,龙骧型1番舰,33,0 | 25,13 | 33,0 | 0,19 | 49,0 | 0,36 | 63,28 | 50,34 | 90,9,28,21|15|4|0,短,中型,3,零战二一型|九七式舰攻,35,35,1.28,2.4,0.75,20|30|50|20,0|0|7|19
123,博格,美国,3,轻母,博格级1号舰,35,0 | 20,7 | 27,0 | 0,33 | 63,0 | 0,36 | 63,15 | 37,33 | 89,15,16.5,15|10|3|0,短,中型,3,F4F野猫|TBF复仇者,35,40,1.28,2.4,0.625,20|30|50|20,0|0|4|38
124,追赶者,英国,4,轻母,攻击者级3号舰,35,0 | 20,7 | 27,0 | 0,33 | 63,5 | 16,36 | 63,15 | 37,34 | 90,30,16.5,15|10|3|0,短,中型,3,剑鱼MKIII|海喷火,30,40,1.28,2.4,0.75,20|30|50|20,2|0|4|33
125,巨像,英国,3,轻母,巨像级1号舰,40,0 | 20,18 | 38,0 | 0,40 | 70,0 | 0,38 | 65,22 | 44,33 | 89,22,25,20|15|5|0,短,中型,3,海喷火MKXV|萤火虫,30,40,1.28,2.4,0.75,20|30|50|20,2|0|9|44
126,普林斯顿,美国,3,轻母,独立级2号舰,36,0 | 20,20 | 40,0 | 0,45 | 65,0 | 0,39 | 66,28 | 50,33 | 89,10,31,10|15|10|0,短,中型,3,F4F野猫|TBF复仇者,35,40,1.28,2.4,0.625,20|30|50|20,0|0|10|50
127,独角兽,英国,3,轻母,无番号,43,0 | 20,22 | 42,0 | 0,42 | 72,0 | 0,36 | 63,21 | 43,33 | 89,21,24,20|10|5|0,短,中型,3,海喷火|剑鱼MKIII,30,40,1.28,2.4,0.75,20|30|50|20,2|0|11|48
128,德意志,德国,3,战巡,德意志级1号舰,55,43 | 68,35 | 50,12 | 42,20 | 50,0 | 0,13 | 40,25 | 58,38 | 94,13,27.5,2|2|2,长,大型,3,G国三联283毫米炮|柴油机,50,90,2.08,4.3,0.75,40|50|40|0,43|0|38|10
129,舍尔海军上将,德国,3,战巡,德意志级2号舰,55,43 | 68,35 | 50,12 | 42,20 | 50,0 | 0,13 | 40,25 | 58,38 | 94,15,27.5,2|2|2,长,大型,3,G国三联283毫米炮|柴油机,50,90,2.08,4.3,0.75,40|50|40|0,43|0|38|10
130,斯佩伯爵海军上将,德国,4,战巡,德意志级3号舰,57,43 | 68,36 | 50,12 | 42,22 | 52,0 | 0,14 | 41,25 | 58,39 | 95,8,27.5,2|2|2,长,大型,3,G国三联283毫米炮|柴油机,50,90,2.08,4.3,0.75,40|50|40|0,43|0|39|11
131,古鹰,日本,3,重巡,古鹰型1番舰,36,28 | 48,26 | 41,16 | 51,18 | 48,0 | 0,11 | 49,35 | 79,35 | 91,10,35,2|2|2,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,28|10|13|9
132,加古,日本,3,重巡,古鹰型2番舰,36,28 | 48,26 | 41,16 | 51,18 | 48,0 | 0,11 | 49,35 | 79,35 | 91,15,35,2|2|2,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,28|10|13|9
133,青叶,日本,3,重巡,青叶型1番舰,37,28 | 48,27 | 42,16 | 51,18 | 48,0 | 0,11 | 49,35 | 79,35 | 91,20,35,2|2|2,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,28|10|14|9
134,衣笠,日本,3,重巡,青叶型2番舰,37,28 | 48,27 | 42,16 | 51,18 | 48,0 | 0,11 | 49,35 | 79,35 | 91,15,35,2|2|2,中,中型,3,J国20.3厘米连装炮,40,65,1.28,2.4,0.75,30|40|30|0,28|10|14|9
135,伦敦,英国,3,重巡,伦敦级1号舰,50,35 | 55,28 | 41,18 | 53,36 | 66,0 | 0,15 | 53,31 | 75,35 | 91,13,32.5,2|2|2,中,中型,3,E国双联8英寸炮,35,70,1.28,2.4,0.75,30|40|30|0,39|9|14|18
136,肯特,英国,3,重巡,肯特级1号舰,49,34 | 54,25 | 40,10 | 45,35 | 65,0 | 0,14 | 52,30 | 74,35 | 91,15,32.5,2|2|2,中,中型,3,E国双联8英寸炮,35,70,1.28,2.4,0.75,30|40|30|0,38|5|13|18
137,波特兰,美国,3,重巡,波特兰级1号舰,49,38 | 63,33 | 53,0 | 0,38 | 68,0 | 0,16 | 54,31 | 75,35 | 91,20,32.7,2|2|2,中,中型,3,U国三联8英寸炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|17|26
138,印第安纳波利斯,美国,4,重巡,波特兰级2号舰,49,38 | 63,33 | 53,0 | 0,48 | 78,0 | 0,16 | 54,31 | 75,36 | 92,10,32.7,2|2|2,中,中型,3,U国三联8英寸炮|极密货物,40,70,1.28,2.4,0.625,30|40|30|0,38|0|17|42
139,彭萨科拉,美国,3,重巡,彭萨科拉级1号舰,47,40 | 65,33 | 53,0 | 0,36 | 66,0 | 0,16 | 54,30 | 74,35 | 91,16,32.5,2|2|2,中,中型,3,U国三联8英寸炮,40,70,1.28,2.4,0.625,30|40|30|0,40|0|17|23
140,盐湖城,美国,3,重巡,彭萨科拉级2号舰,47,40 | 65,33 | 53,0 | 0,36 | 66,0 | 0,16 | 54,30 | 74,35 | 91,15,32.5,2|2|2,中,中型,3,U国三联8英寸炮,40,70,1.28,2.4,0.625,30|40|30|0,40|0|17|23
141,北安普顿,美国,3,重巡,北安普顿级1号舰,45,38 | 63,33 | 53,0 | 0,38 | 68,0 | 0,16 | 54,31 | 75,35 | 91,15,32.5,2|2|2,中,中型,3,U国三联8英寸炮|U国四联1.1英寸防空炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|17|26
142,休斯顿,美国,3,重巡,北安普顿级5号舰,45,38 | 63,33 | 53,0 | 0,38 | 68,0 | 0,16 | 54,31 | 75,35 | 91,15,32.5,2|2|2,中,中型,3,U国三联8英寸炮|U国四联1.1英寸防空炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|17|26
143,新奥尔良,美国,3,重巡,新奥尔良级1号舰,43,38 | 63,32 | 52,0 | 0,35 | 65,0 | 0,15 | 53,31 | 75,35 | 91,12,32.7,2|2|2,中,中型,3,U国三联8英寸炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|16|23
144,基洛夫,苏联,4,轻巡,26型1号舰,29,30 | 55,26 | 46,10 | 50,24 | 54,20 | 64,10 | 21,33 | 77,34 | 91,27,36,2|2|2,中,中型,3,S国三联180毫米炮|Бе-4舰载侦察机,20,25,0.8,1.5,0.5,10|16|10|0,15|10|13|12
145,川内,日本,2,轻巡,川内型1番舰,25,15 | 40,10 | 30,26 | 66,10 | 40,20 | 64,8 | 19,36 | 74,33 | 90,10,35.2,2|2|2,中,中型,3,J国14厘米单装炮|61厘米四连装鱼雷,25,25,0.8,1.5,0.5,5|8|5|0,8|29|5|5
146,神通,日本,2,轻巡,川内型2番舰,25,15 | 40,10 | 30,26 | 66,13 | 43,20 | 64,8 | 19,36 | 74,33 | 90,10,35.2,2|2|2,中,中型,3,J国14厘米单装炮|61厘米四连装鱼雷,25,25,0.8,1.5,0.5,5|8|5|0,8|29|5|7
147,那珂,日本,2,轻巡,川内型3番舰,25,15 | 40,10 | 30,26 | 66,13 | 43,20 | 64,8 | 19,36 | 74,33 | 90,10,35.2,2|2|2,中,中型,3,J国14厘米单装炮|61厘米四连装鱼雷,25,25,0.8,1.5,0.5,5|8|5|0,8|29|5|7
148,M计划,德国,5,轻巡,M计划级1号舰,33,19 | 49,18 | 43,13 | 53,16 | 46,24 | 68,9 | 20,36 | 74,35 | 92,5,36,2|2|2,中,中型,3,G国双联150毫米炮|四联533毫米鱼雷,25,25,0.8,1.5,0.5,10|16|10|0,10|13|11|8
149,埃姆登,德国,2,轻巡,埃姆登级1号舰,30,17 | 42,18 | 38,8 | 44,16 | 46,24 | 68,8 | 19,26 | 64,33 | 90,20,29,0,中,中型,3,G国单装150毫米炮,20,25,0.8,1.65,0.5,5|8|5|0,9|8|11|8
150,翡翠,英国,2,轻巡,翡翠级1号舰,30,17 | 42,15 | 35,24 | 64,25 | 55,30 | 74,10 | 21,30 | 68,33 | 90,20,33,2|2|2,中,中型,3,E国单装6英寸炮|金块箱,20,30,0.8,1.5,0.5,5|8|5|0,12|24|8|13
151,进取,英国,2,轻巡,翡翠级2号舰,30,18 | 43,15 | 35,24 | 64,25 | 55,30 | 74,10 | 21,30 | 68,33 | 90,22,33,2|2|2,中,中型,3,E国双联6英寸炮,20,30,0.8,1.5,0.5,5|8|5|0,12|24|8|13
152,爱丁堡,英国,4,轻巡,爱丁堡级1号舰,35,27 | 52,30 | 50,10 | 50,40 | 70,20 | 64,10 | 21,30 | 68,34 | 91,13,33,2|2|2,中,中型,3,E国三联6英寸炮|金块箱,20,30,0.8,1.5,0.5,10|16|10|0,18|10|15|24
153,贝尔法斯特,英国,5,轻巡,爱丁堡级2号舰,35,27 | 52,30 | 50,10 | 50,40 | 70,20 | 64,10 | 21,30 | 68,35 | 92,40,33,2|2|2,中,中型,3,E国三联6英寸炮,20,30,0.8,1.5,0.5,10|16|10|0,18|10|15|24
154,勇敢,英国,3,战巡,勇敢级1号舰,52,42 | 67,28 | 43,15 | 45,18 | 48,0 | 0,14 | 41,30 | 63,38 | 94,10,32,0,长,大型,4,E国双联15英寸炮,50,100,2.08,3.9,0.75,40|50|40|0,46|0|28|9
155,光荣,英国,3,战巡,勇敢级2号舰,52,42 | 67,28 | 43,15 | 45,18 | 48,0 | 0,14 | 41,30 | 63,38 | 94,9,32,0,长,大型,4,E国双联15英寸炮,50,100,2.08,3.9,0.75,40|50|40|0,46|0|28|9
156,暴怒,英国,4,航战,勇敢级3号舰,57,35 | 60,28 | 43,10 | 40,20 | 50,0 | 0,20 | 47,30 | 63,38 | 94,18,32,0|0|10|5,长,大型,4,E国单装18英寸舰炮,50,100,2.08,3.9,0.75,50|60|60|10,22|0|28|20
157,圣地亚哥,美国,4,轻巡,亚特兰大级3号舰,27,24 | 54,19 | 44,0 | 0,58 | 98,40 | 84,12 | 23,31 | 69,34 | 91,40,33.6,0,中,中型,3,U国双联5英寸平高两用炮,25,30,0.8,1.5,0.4,10|16|10|0,12|0|10|68
158,圣胡安,美国,3,轻巡,亚特兰大级4号舰,27,24 | 54,19 | 44,0 | 0,58 | 98,40 | 84,12 | 23,31 | 69,33 | 90,15,33.6,0,中,中型,3,U国双联5英寸平高两用炮,25,30,0.8,1.5,0.4,10|16|10|0,12|0|10|68
160,摩尔曼斯克,苏联,3,轻巡,奥马哈级2号舰,28,20 | 45,15 | 35,20 | 60,40 | 70,25 | 69,8 | 19,33 | 71,33 | 90,20,35,2|2|2,中,中型,3,三联533毫米鱼雷|U国博福斯40毫米防空炮(双联),25,25,0.8,1.5,0.4,10|16|10|0,10|20|8|24
161,德·鲁伊特,荷兰,2,轻巡,无番号,28,19 | 49,15 | 40,0 | 0,25 | 55,30 | 74,8 | 19,32 | 70,33 | 90,10,33,2|2|2,中,中型,3,N国双联152毫米炮,25,25,0.8,1.5,0.5,5|8|5|0,10|0|8|13
162,逸仙,中国,4,轻巡,无番号,18,12 | 37,10 | 30,10 | 50,20 | 50,25 | 69,8 | 19,21 | 59,34 | 91,35,20,0,中,中型,3,C国单装150毫米炮,15,20,0.64,1.2,0.5,10|16|10|0,6|10|5|10
163,维那莫依嫩,芬兰,4,重炮,维那莫依嫩级1号舰,26,27 | 47,28 | 48,0 | 0,32 | 62,0 | 0,9 | 20,13 | 46,34 | 90,24,16,0,长,小型,2,254毫米博福斯双联主炮,15,30,0.54,1.1,0.45,20|20|30|0,27|0|28|0
164,秋月,日本,2,驱逐,秋月型1番舰,19,13 | 33,7 | 22,18 | 68,28 | 58,23 | 56,7 | 18,36 | 80,30 | 87,10,33,0,短,小型,2,J国10厘米连装炮,15,20,0.48,0.9,0.5,2|4|3|0,0|21|7|0
165,凉月,日本,2,驱逐,秋月型3番舰,19,13 | 33,7 | 22,18 | 68,28 | 58,23 | 56,7 | 18,37 | 81,30 | 87,10,34,0,短,小型,2,J国10厘米连装炮,15,20,0.48,0.9,0.5,2|4|3|0,0|21|7|0
166,阳炎,日本,3,驱逐,阳炎型1番舰,16,12 | 32,7 | 22,28 | 78,11 | 41,21 | 54,7 | 18,37 | 81,30 | 87,12,34,0,短,小型,2,J国12.7厘米连装炮,15,20,0.48,0.9,0.5,4|8|6|0,0|31|7|0
167,不知火,日本,2,驱逐,阳炎型2番舰,16,12 | 32,7 | 22,28 | 78,11 | 41,21 | 54,7 | 18,37 | 81,30 | 87,10,34,0,短,小型,2,J国12.7厘米连装炮,15,20,0.48,0.9,0.5,2|4|3|0,0|31|7|0
168,黑潮,日本,2,驱逐,阳炎型3番舰,16,12 | 32,7 | 22,28 | 78,11 | 41,21 | 54,7 | 18,37 | 81,30 | 87,10,34,0,短,小型,2,J国12.7厘米连装炮,15,20,0.48,0.9,0.5,2|4|3|0,0|31|7|0
169,雪风,日本,5,驱逐,阳炎型8番舰,16,12 | 32,7 | 22,28 | 78,20 | 50,21 | 54,7 | 18,45 | 89,32 | 89,50,38.2,0,短,小型,2,J国12.7厘米连装炮|61厘米四连装鱼雷,15,20,0.48,0.9,0.5,4|8|6|0,0|31|7|0
170,Z3,德国,3,驱逐,1934型3号舰,18,8 | 28,8 | 23,24 | 74,11 | 41,22 | 55,6 | 17,38 | 82,30 | 87,10,38.2,0,短,小型,2,G国单装127毫米炮|四联533毫米鱼雷,10,20,0.48,0.99,0.5,4|8|6|0,0|24|10|0
171,Z46,德国,5,驱逐,1936C型1号舰,22,12 | 32,11 | 26,24 | 74,30 | 60,26 | 59,7 | 18,38 | 82,32 | 89,6,37.5,0,短,小型,2,G国双联128毫米高平两用炮,10,20,0.48,0.99,0.5,4|8|6|0,0|24|13|0
172,热心,英国,3,驱逐,A级3号舰,14,7 | 27,6 | 21,24 | 74,15 | 45,28 | 61,6 | 17,35 | 79,30 | 87,10,35,0,短,小型,2,四联533毫米鱼雷,10,25,0.48,0.9,0.5,4|8|6|0,3|24|6|0
173,阿卡司塔,英国,3,驱逐,A级6号舰,14,7 | 27,6 | 21,26 | 76,15 | 45,28 | 61,6 | 17,35 | 79,30 | 87,10,35,0,短,小型,2,四联533毫米鱼雷,10,25,0.48,0.9,0.5,4|8|6|0,3|26|6|0
174,索玛雷兹,英国,4,驱逐,S级1号舰,14,8 | 28,7 | 22,22 | 72,22 | 52,30 | 63,5 | 16,36 | 80,31 | 88,25,36,0,短,小型,2,E国双联4.7英寸炮,10,25,0.48,0.9,0.5,4|8|6|0,1|22|7|0
175,维纳斯,英国,3,驱逐,V级1号舰,14,8 | 28,7 | 22,21 | 71,22 | 52,30 | 63,5 | 16,38 | 82,30 | 87,20,37,0,短,小型,2,E国双联4.7英寸炮,10,25,0.48,0.9,0.5,4|8|6|0,1|21|7|0
176,军团,英国,2,驱逐,L级4号舰,15,12 | 32,8 | 23,20 | 70,27 | 57,28 | 61,5 | 16,36 | 80,30 | 87,15,36,0,短,小型,2,E国双联4.7英寸炮,10,25,0.48,0.9,0.5,2|4|3|0,1|20|8|0
177,撒切尔,美国,2,驱逐,DD-514,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,15,37,0,短,小型,2,U国单装5英寸炮,15,25,0.48,0.9,0.4,2|4|3|0,0|20|7|5
178,沙利文,美国,2,驱逐,DD-537,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,32,37,0,短,小型,2,U国单装5英寸炮,15,25,0.48,0.9,0.4,2|4|3|0,0|20|7|5
179,西格斯比,美国,2,驱逐,DD-502,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,30 | 87,20,37,0,短,小型,2,U国单装5英寸炮,15,25,0.48,0.9,0.4,2|4|3|0,0|20|7|5
180,奥班农,美国,5,驱逐,DD-450,17,8 | 28,7 | 22,20 | 70,24 | 54,35 | 79,6 | 17,40 | 89,32 | 89,52,37,0,短,小型,2,U国单装5英寸炮|一袋土豆,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
181,威廉·D·波特,美国,5,驱逐,DD-579,17,8 | 28,7 | 22,20 | 70,28 | 58,25 | 58,1 | 1,40 | 84,32 | 89,2,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5
182,波特,美国,3,驱逐,DD-356,18,15 | 40,8 | 23,24 | 74,15 | 45,25 | 58,6 | 17,37 | 81,30 | 87,10,38.5,0,短,小型,2,U国双联5英寸炮,15,25,0.48,0.9,0.4,4|8|6|0,0|24|8|4
183,拉菲,美国,4,驱逐,DD-724 ,22,10 | 30,10 | 30,20 | 70,30 | 60,32 | 65,7 | 18,36 | 80,31 | 88,45,38.5,0,短,小型,2,U国双联5英寸平高两用炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|10|5
184,拉菲,美国,4,驱逐,DD-459,16,7 | 27,6 | 21,20 | 70,20 | 50,22 | 55,6 | 17,37 | 81,31 | 88,10,37.5,0,短,小型,2,五联533毫米鱼雷|U国单装5英寸炮,15,25,0.48,0.9,0.4,4|8|6|0,0|20|6|5
185,卡米契亚·内拉,意大利,4,驱逐,索尔达蒂级1号舰,18,9 | 29,7 | 22,18 | 68,11 | 41,28 | 61,5 | 16,39 | 83,31 | 88,20,38,0,短,小型,2,I国双联120毫米炮,10,20,0.48,0.9,0.55,4|8|6|0,0|18|7|0
186,阿维埃尔,意大利,4,驱逐,索尔达蒂级2号舰,18,9 | 29,7 | 22,18 | 68,11 | 41,28 | 61,5 | 16,39 | 83,31 | 88,15,38,0,短,小型,2,I国双联120毫米炮,10,20,0.48,0.9,0.55,4|8|6|0,0|18|7|0
187,安东尼奥·达诺利,意大利,4,驱逐,航海家级4号舰,20,10 | 30,7 | 22,18 | 68,11 | 41,22 | 55,5 | 16,40 | 84,31 | 88,5,39,0,短,小型,2,I国双联120毫米炮|标准型动力系统,10,20,0.48,0.9,0.55,4|8|6|0,0|18|7|0
188,乌戈里尼·维瓦尔迪,意大利,4,驱逐,航海家级5号舰,20,10 | 30,7 | 22,18 | 68,11 | 41,22 | 55,5 | 16,40 | 84,31 | 88,5,39,0,短,小型,2,I国双联120毫米炮|标准型动力系统,10,20,0.48,0.9,0.55,4|8|6|0,0|18|7|0
192,塔什干,苏联,5,驱逐,20I型1号舰,24,13 | 33,8 | 23,25 | 75,16 | 46,20 | 53,5 | 16,45 | 89,32 | 89,16,42.7,0,短,小型,2,S国双联130毫米炮|改良型动力系统,10,20,0.48,0.9,0.5,4|8|6|0,0|25|8|0
193,恩格斯,苏联,4,驱逐,俄尔普斯6号舰,13,15 | 40,5 | 20,18 | 68,9 | 39,24 | 57,5 | 16,45 | 79,31 | 88,5,35.5,0,短,小型,2,S国单装305毫米无后座力炮,10,20,0.48,0.9,0.5,4|8|6|0,0|18|5|0
194,大青花鱼,美国,5,潜艇,SS-218,12,4 | 24,10 | 25,24 | 74,0 | 0,0 | 0,12 | 45,20 | 42,32 | 96,25,21,0,短,小型,2,21英寸鱼雷(潜艇),15,20,0.6,0.45,0.25,10|10|20|0,0|24|10|0
195,射水鱼,美国,5,潜艇,SS-311,12,4 | 24,10 | 25,24 | 74,0 | 0,0 | 0,12 | 45,20 | 42,32 | 96,27,21,0,短,小型,2,21英寸鱼雷(潜艇),15,20,0.6,0.45,0.25,10|10|20|0,0|24|10|0
196,M1,英国,3,炮潜,M级1号舰,12,20 | 50,10 | 25,18 | 58,0 | 0,0 | 0,10 | 43,15 | 37,30 | 90,5,15,0,短,小型,3,E国单装12英寸潜艇主炮,20,40,1,1,0.5,4|8|6|0,4|18|10|0
197,U47,德国,4,潜艇,U47,10,3 | 23,9 | 24,22 | 72,0 | 0,0 | 0,13 | 46,18 | 40,31 | 95,20,18,0,短,小型,2,533毫米磁性鱼雷(潜艇),15,20,0.6,0.5,0.275,10|10|20|0,0|22|11|0
198,U505,德国,5,潜艇,U505,12,4 | 24,10 | 25,22 | 72,0 | 0,0 | 0,12 | 45,18 | 40,32 | 96,9,18,0,短,小型,2,533毫米磁性鱼雷(潜艇),15,20,0.6,0.5,0.275,10|10|20|0,0|22|12|0
199,絮库夫,法国,3,炮潜,无番号,20,16 | 46,12 | 27,22 | 62,0 | 0,0 | 0,12 | 45,19 | 41,30 | 90,9,18.5,2|2|2,短,小型,3,F国旋转鱼雷发射器|F国双联203毫米潜艇主炮,25,35,1,1,0.5,4|8|6|0,0|22|12|0
